ticker,date,signal,score,entry,ret_5d,win_5d,ret_10d,win_10d,ret_20d,win_20d,ind_RSI,ind_MACD,ind_EMA_trend,ind_OBV,ind_RSI_div,ind_Candles,ind_Bollinger,ind_Volume,ind_MA_align,ind_Stoch
LENT,2025-09-06,ШОРТ,-5,1851.5,-1.59,True,-1.22,True,1.43,False,-1,-1,0,0,-2,0,-1,0,1,-1
LENT,2025-09-07,ШОРТ,-5,1873.0,-3.9,True,-2.46,True,-2.06,True,-1,-1,0,0,-2,0,-1,0,1,-1
LENT,2025-09-08,ШОРТ,-5,1865.0,-2.76,True,-2.36,True,0.13,False,-1,-1,0,0,-2,0,-1,0,1,-1
LENT,2025-09-09,ШОРТ,-6,1849.5,-2.0,True,-1.22,True,1.0,False,-1,-1,0,0,-2,0,-1,0,1,-2
LENT,2025-09-10,ШОРТ,-4,1823.0,0.14,False,0.49,False,-0.6,True,-1,-1,0,0,-2,0,0,0,0,0
LENT,2025-09-27,ШОРТ,-6,1877.5,-3.49,True,-4.39,True,-6.05,True,-1,-1,0,0,-2,0,-2,1,0,-1
LENT,2025-09-30,ШОРТ,-5,1867.5,-4.2,True,-7.87,True,-7.66,True,0,-2,0,0,-2,0,0,-1,0,0
LENT,2025-12-13,ШОРТ,-5,1972.0,-0.56,True,-0.35,True,2.74,False,-2,1,0,0,0,0,-2,-1,1,-2
LENT,2025-12-16,ШОРТ,-5,1971.0,-0.66,True,2.08,False,0.96,False,-2,1,0,0,0,-1,-1,0,0,-2
LENT,2025-12-23,ШОРТ,-4,1965.0,1.73,False,3.1,False,7.2,False,-2,-2,0,0,0,0,0,0,0,0
LENT,2025-12-24,ШОРТ,-4,2017.0,-1.86,True,-0.22,True,5.88,False,-2,-1,0,0,0,0,0,0,0,-1
LENT,2025-12-27,ШОРТ,-6,2000.0,0.53,False,-1.2,True,12.35,False,-2,-2,0,0,-2,0,0,-1,1,0
LENT,2025-12-28,ШОРТ,-5,1999.0,1.35,False,-0.75,True,13.06,False,-2,-1,0,0,-2,0,0,0,0,0
LENT,2025-12-29,ШОРТ,-5,1979.5,1.67,False,1.74,False,9.22,False,-2,-1,0,0,-2,0,0,0,0,0
LENT,2025-12-30,ШОРТ,-4,1984.5,0.68,False,1.49,False,8.82,False,-1,-1,0,0,-2,0,0,0,0,0
LENT,2026-01-05,ШОРТ,-4,1983.0,0.35,False,1.97,False,6.53,False,-1,-1,0,0,-2,0,0,0,0,0
LENT,2026-01-06,ШОРТ,-4,2010.5,-1.72,True,3.13,False,8.98,False,-1,-1,0,0,-2,0,0,0,0,0
LENT,2026-01-08,ШОРТ,-6,2026.0,-2.07,True,3.97,False,5.77,False,-2,-1,0,0,-2,0,-1,0,0,0
LENT,2026-01-09,ШОРТ,-7,2012.5,0.07,False,6.11,False,6.34,False,-2,-1,0,0,-2,0,-1,0,0,-1
LENT,2026-01-13,ШОРТ,-4,1990.0,1.61,False,10.43,False,7.31,False,-1,-1,0,0,-2,0,0,0,0,0
LENT,2026-01-16,ШОРТ,-4,2014.0,6.03,False,7.35,False,3.13,False,0,-1,0,0,-2,-1,0,0,0,0
LENT,2026-01-17,ШОРТ,-4,2014.0,7.5,False,7.22,False,0.47,False,-1,-1,0,0,-2,0,0,0,0,0
LENT,2026-01-18,ШОРТ,-4,2022.0,8.68,False,4.48,False,1.76,False,-1,-1,0,0,-2,0,0,0,0,0
LENT,2026-01-19,ШОРТ,-6,2073.5,8.37,False,5.67,False,-0.36,True,-1,-1,0,0,-2,0,-1,0,0,-1
LENT,2026-01-20,ШОРТ,-5,2106.5,7.29,False,1.73,False,-3.25,True,-2,-1,0,0,-2,0,-2,1,1,0
LENT,2026-01-26,ШОРТ,-4,2162.0,-1.02,True,-3.93,True,-2.06,True,-2,1,0,0,0,0,-2,0,1,-2
AFLT,2025-06-18,ЛОНГ,5,64.93,0.43,True,2.16,True,-4.05,False,1,-1,0,0,3,0,1,0,-1,2
AFLT,2025-06-19,ЛОНГ,5,64.13,1.47,True,2.15,True,-7.73,False,0,2,0,0,3,0,0,0,0,0
AFLT,2025-06-24,ЛОНГ,5,65.18,1.86,True,-1.14,False,-6.04,False,1,-1,0,0,3,0,2,0,-1,1
AFLT,2025-06-25,ЛОНГ,6,65.21,1.72,True,-0.86,False,-7.35,False,0,2,0,0,3,0,0,1,0,0
AFLT,2025-07-30,ЛОНГ,5,56.88,3.57,True,19.8,True,11.46,True,1,-1,0,0,3,0,1,1,-1,1
AFLT,2025-07-31,ЛОНГ,5,56.98,7.53,True,19.83,True,10.42,True,1,-1,0,0,3,0,1,0,-1,2
AFLT,2025-08-06,ЛОНГ,6,58.91,15.67,True,16.79,True,5.86,True,1,2,0,0,3,0,0,0,0,0
AFLT,2025-08-07,ЛОНГ,5,61.27,11.44,True,9.89,True,1.53,True,0,1,0,0,3,0,0,1,0,0
AFLT,2025-11-09,ЛОНГ,5,52.28,-3.19,False,0.36,True,9.01,True,0,2,0,0,3,0,0,0,0,0
AFLT,2025-12-13,ШОРТ,-4,56.58,6.54,False,2.69,False,0.0,False,0,-2,0,0,-2,0,0,0,0,0
AFLT,2025-12-17,ШОРТ,-6,59.93,-3.4,True,-1.79,True,-7.83,True,-1,-1,0,0,-2,0,-2,1,0,-1
AFLT,2025-12-19,ШОРТ,-4,59.76,-3.16,True,-3.1,True,-5.35,True,-1,1,0,0,-2,0,-2,0,1,-1
AFLT,2025-12-20,ШОРТ,-4,59.75,-4.77,True,-3.01,True,-5.26,True,-1,1,0,0,-2,-1,-1,-1,1,0
AFLT,2026-02-07,ШОРТ,-4,56.6,-0.12,True,-1.61,True,-2.86,True,0,-1,-2,0,-2,0,0,0,-1,2
BELU,2025-06-15,ЛОНГ,5,444.0,-1.35,False,-4.39,False,-5.18,False,1,-1,0,0,3,0,0,0,0,2
BELU,2025-06-18,ЛОНГ,5,437.0,-1.83,False,-1.72,False,0.0,False,1,-1,0,0,3,0,1,0,-1,2
BELU,2025-07-15,ЛОНГ,6,429.0,4.08,True,4.43,True,2.56,True,0,1,0,0,3,1,-1,1,1,0
BELU,2025-07-18,ЛОНГ,5,441.0,2.95,True,-0.79,False,3.17,True,0,1,0,0,3,0,0,1,0,0
BELU,2025-10-29,ЛОНГ,5,371.0,2.37,True,6.9,True,12.24,True,1,-1,0,0,3,0,1,0,-1,2
BELU,2025-10-31,ЛОНГ,5,377.4,1.38,True,6.52,True,12.24,True,1,-1,0,0,3,1,0,0,0,1
BELU,2025-11-03,ЛОНГ,5,384.8,0.0,False,6.34,True,10.5,True,0,2,0,0,3,0,0,0,0,0
BELU,2025-12-14,ШОРТ,-4,416.0,1.06,False,-0.91,True,-1.54,True,0,-1,0,0,-2,0,0,0,-1,0
PHOR,2025-08-12,ШОРТ,-5,7000.0,-0.14,True,0.6,False,-0.04,True,-2,1,0,0,0,0,-2,-1,1,-2
PHOR,2025-08-31,ШОРТ,-4,7010.0,-1.74,True,2.2,False,0.91,False,0,-1,0,0,-2,0,0,0,-1,0
PHOR,2025-09-01,ШОРТ,-4,6997.0,-1.44,True,2.86,False,0.33,False,-1,-1,0,0,-2,0,0,0,0,0
PHOR,2025-09-02,ШОРТ,-4,6970.0,-0.95,True,2.09,False,2.09,False,0,-1,0,0,-2,0,0,0,-1,0
PHOR,2025-09-10,ШОРТ,-6,7164.0,-2.14,True,-1.26,True,-8.03,True,-1,-1,0,0,-2,0,-2,1,0,-1
PHOR,2025-09-12,ШОРТ,-5,7116.0,-1.62,True,0.0,False,-5.78,True,-2,1,0,0,-2,0,-2,1,0,-1
PHOR,2025-09-13,ШОРТ,-4,7033.0,-1.34,True,1.96,False,-4.32,True,-1,1,0,0,-2,-1,0,-1,0,0
PHOR,2025-09-15,ШОРТ,-4,7011.0,0.9,False,2.05,False,-1.38,True,0,-2,0,0,-2,0,0,0,0,0
PHOR,2025-09-16,ШОРТ,-4,7026.0,-0.09,True,1.92,False,-1.81,True,0,-1,0,0,-2,0,0,-1,0,0
PHOR,2026-02-09,ШОРТ,-4,6375.0,-0.55,True,4.67,False,9.33,False,0,-1,0,0,-2,0,0,0,-1,0
PHOR,2026-02-27,ШОРТ,-4,6920.0,2.64,False,6.46,False,9.83,False,-2,1,0,0,0,0,-1,-1,1,-2
PHOR,2026-03-13,ШОРТ,-4,7259.0,4.45,False,2.59,False,-0.59,True,-2,1,0,0,0,-1,-1,-1,1,-1
